dataset,name,datatype,nseq,mean_nsites
Drosophila,EMGT00050000002185,AA,11,987.1818181818181
Drosophila,EMGT00050000007236,AA,9,602.3333333333334
Drosophila,EMGT00050000002548,AA,39,304.46153846153845
Drosophila,EMGT00050000002061,AA,11,1051.8181818181818
Drosophila,EMGT00050000000572,AA,10,376.4
Drosophila,EMGT00050000002506,AA,32,379
Drosophila,EMGT00050000000643,AA,11,1288.2727272727273
Drosophila,EMGT00050000004295,AA,11,794
Drosophila,EMGT00050000002350,AA,6,548.8333333333334
Drosophila,EMGT00050000000324,AA,12,1726.25
Drosophila,EMGT00050000000197,AA,10,1159.2
Drosophila,EMGT00050000003885,AA,15,452.2
Drosophila,EMGT00050000004658,AA,11,1251.4545454545455
Drosophila,EMGT00050000000514,AA,9,598.4444444444445
Drosophila,EMGT00050000000109,AA,10,1295.6
Drosophila,EMGT00050000004245,AA,9,777.5555555555555
Drosophila,EMGT00050000002900,AA,11,610.8181818181819
Drosophila,EMGT00050000003028,AA,9,962.8888888888889
Drosophila,EMGT00050000004688,AA,11,875.3636363636364
Drosophila,EMGT00050000006955,AA,16,597.125
Drosophila,EMGT00050000001575,AA,9,267.77777777777777
Drosophila,EMGT00050000002264,AA,10,745.2
Drosophila,EMGT00050000001359,AA,9,1180.4444444444443
Drosophila,EMGT00050000004770,AA,9,611.5555555555555
Drosophila,EMGT00050000004259,AA,10,1697.2
Drosophila,EMGT00050000001317,AA,11,709.6363636363636
Drosophila,EMGT00050000001670,AA,9,606.5555555555555
Drosophila,EMGT00050000001040,AA,9,1294
Drosophila,EMGT00050000002085,AA,12,1084.25
Drosophila,EMGT00050000001873,AA,10,1016.8
Drosophila,EMGT00050000007765,AA,12,355.3333333333333
Drosophila,EMGT00050000002302,AA,12,943.0833333333334
Drosophila,EMGT00050000000376,AA,12,1180.5
Drosophila,EMGT00050000003730,AA,10,1353.6
Drosophila,EMGT00050000002055,AA,12,515.5
Drosophila,EMGT00050000000508,AA,7,1742.857142857143
Drosophila,EMGT00050000002781,AA,38,594.2105263157895
Drosophila,EMGT00050000000639,AA,10,2111.2
Drosophila,EMGT00050000001688,AA,11,785.4545454545455
Drosophila,EMGT00050000001475,AA,10,1438.9
Drosophila,EMGT00050000000677,AA,8,2392.25
Drosophila,EMGT00050000004622,AA,10,456.7
Drosophila,EMGT00050000009366,AA,42,404.1904761904762
Drosophila,EMGT00050000007133,AA,12,851.4166666666666
Drosophila,EMGT00050000005420,AA,20,198.2
Drosophila,EMGT00050000003082,AA,11,465.09090909090907
Drosophila,EMGT00050000001658,AA,10,747.8
Drosophila,EMGT00050000006885,AA,9,370.22222222222223
Drosophila,EMGT00050000000173,AA,102,262.7352941176471
Drosophila,EMGT00050000002737,AA,12,521.25
Drosophila,EMGT00050000001026,AA,11,1599.3636363636363
Drosophila,EMGT00050000002250,AA,11,1027.6363636363637
Drosophila,EMGT00050000004395,AA,63,263.04761904761904
Drosophila,EMGT00050000003861,AA,20,244.5
Drosophila,EMGT00050000003725,AA,12,1366
Drosophila,EMGT00050000000807,AA,10,1653.3
Drosophila,EMGT00050000001448,AA,12,784.25
Drosophila,EMGT00050000002359,AA,10,785.5
Drosophila,EMGT00050000000363,AA,12,568.5833333333334
Drosophila,EMGT00050000001406,AA,10,665.5
Drosophila,EMGT00050000001055,AA,13,305.7692307692308
Drosophila,EMGT00050000004966,AA,11,680.6363636363636
Drosophila,EMGT00050000002090,AA,11,678
Drosophila,EMGT00050000004155,AA,46,263.10869565217394
Drosophila,EMGT00050000000583,AA,12,1199.75
Drosophila,EMGT00050000006711,AA,10,357.6
Drosophila,EMGT00050000001665,AA,11,1420.090909090909
Drosophila,EMGT00050000001498,AA,10,762.3
Drosophila,EMGT00050000002389,AA,23,476.7826086956522
Drosophila,EMGT00050000001033,AA,10,1315.5
Drosophila,EMGT00050000002722,AA,21,1092.6190476190477
Drosophila,EMGT00050000003874,AA,9,308.1111111111111
Drosophila,EMGT00050000000718,AA,11,889.3636363636364
Drosophila,EMGT00050000008675,AA,11,452.45454545454544
Drosophila,EMGT00050000002475,AA,12,785.0833333333334
Drosophila,EMGT00050000001364,AA,11,507.90909090909093
Drosophila,EMGT00050000000401,AA,22,797.8181818181819
Drosophila,EMGT00050000000052,AA,17,213.2941176470588
Drosophila,EMGT00050000002295,AA,9,479.8888888888889
Drosophila,EMGT00050000002371,AA,11,606
Drosophila,EMGT00050000001460,AA,11,935.6363636363636
Drosophila,EMGT00050000007389,AA,11,1431.8181818181818
Drosophila,EMGT00050000000630,AA,10,1470.9
Drosophila,EMGT00050000001432,AA,9,1864.7777777777778
Drosophila,EMGT00050000002190,AA,9,2069
Drosophila,EMGT00050000001681,AA,11,508.3636363636364
Drosophila,EMGT00050000001548,AA,11,722.6363636363636
Drosophila,EMGT00050000006968,AA,10,1036.8
Drosophila,EMGT00050000001852,AA,12,787.3333333333334
Drosophila,EMGT00050000002140,AA,10,1195.8
Drosophila,EMGT00050000001651,AA,12,571.9166666666666
Drosophila,EMGT00050000008570,AA,10,1060.4
Drosophila,EMGT00050000000907,AA,12,773.6666666666666
Drosophila,EMGT00050000002469,AA,9,250
Drosophila,EMGT00050000001378,AA,20,1124.65
Drosophila,EMGT00050000004751,AA,79,514.3417721518987
Drosophila,EMGT00050000007616,AA,21,340.4761904761905
Drosophila,EMGT00050000001560,AA,11,1593.909090909091
Drosophila,EMGT00050000006940,AA,9,254.22222222222223
Drosophila,EMGT00050000001637,AA,10,714.7
Drosophila,EMGT00050000000152,AA,11,554.7272727272727
Drosophila,EMGT00050000007026,AA,12,700.5
Drosophila,EMGT00050000008071,AA,12,406.75
Drosophila,EMGT00050000004737,AA,12,1051.0833333333333
Drosophila,EMGT00050000001484,AA,11,1064
Drosophila,EMGT00050000005401,AA,14,205.35714285714286
Drosophila,EMGT00050000000855,AA,9,1321.3333333333333
Drosophila,EMGT00050000001703,AA,7,626
Drosophila,EMGT00050000000331,AA,12,1106.75
Drosophila,EMGT00050000001454,AA,12,646.75
Drosophila,EMGT00050000004280,AA,10,633
Drosophila,EMGT00050000005231,AA,18,1016.4444444444445
Drosophila,EMGT00050000000618,AA,12,746.1666666666666
Drosophila,EMGT00050000000182,AA,11,487.3636363636364
Drosophila,EMGT00050000002268,AA,9,813.6666666666666
Drosophila,EMGT00050000001579,AA,8,1500
Drosophila,EMGT00050000003817,AA,8,311.5
Drosophila,EMGT00050000000586,AA,11,712.9090909090909
Drosophila,EMGT00050000008616,AA,10,633.6
Drosophila,EMGT00050000002226,AA,7,504.42857142857144
Drosophila,EMGT00050000001537,AA,10,1487.2
Drosophila,EMGT00050000004249,AA,6,794.6666666666666
Drosophila,EMGT00050000001987,AA,10,1221.5
Drosophila,EMGT00050000007842,AA,12,306.0833333333333
Drosophila,EMGT00050000001660,AA,12,686
Drosophila,EMGT00050000004760,AA,9,1396.5555555555557
Drosophila,EMGT00050000004654,AA,12,624.0833333333334
Drosophila,EMGT00050000000031,AA,24,258.5416666666667
Drosophila,EMGT00050000007976,AA,24,117.20833333333333
Drosophila,EMGT00050000008921,AA,49,164.26530612244898
Drosophila,EMGT00050000000556,AA,8,725.125
Drosophila,EMGT00050000002045,AA,11,709.1818181818181
Drosophila,EMGT00050000002312,AA,13,1036.7692307692307
Drosophila,EMGT00050000000366,AA,11,866.4545454545455
Drosophila,EMGT00050000007775,AA,14,487.2857142857143
Drosophila,EMGT00050000009338,AA,22,543.5454545454545
Drosophila,EMGT00050000000300,AA,12,1004.3333333333334
Drosophila,EMGT00050000002189,AA,11,1447.090909090909
Drosophila,EMGT00050000002374,AA,12,776.75
Drosophila,EMGT00050000000667,AA,11,856.0909090909091
Drosophila,EMGT00050000007713,AA,21,307.9047619047619
Drosophila,EMGT00050000004136,AA,8,2280.25
Drosophila,EMGT00050000000087,AA,10,560.8
Drosophila,EMGT00050000001551,AA,11,431.3636363636364
Drosophila,EMGT00050000002240,AA,43,991.6279069767442
Drosophila,EMGT00050000008873,AA,33,593.4848484848485
Drosophila,EMGT00050000002117,AA,11,777.7272727272727
Drosophila,EMGT00050000001606,AA,11,1758.7272727272727
Drosophila,EMGT00050000005504,AA,12,514
Drosophila,EMGT00050000002159,AA,8,465.5
Drosophila,EMGT00050000002924,AA,10,465.6
Drosophila,EMGT00050000001648,AA,10,1046.1
Drosophila,EMGT00050000004261,AA,9,414.6666666666667
Drosophila,EMGT00050000001503,AA,24,290.875
Drosophila,EMGT00050000004403,AA,12,819.0833333333334
Drosophila,EMGT00050000007522,AA,12,702.5
Drosophila,EMGT00050000000902,AA,11,1019.5454545454545
Drosophila,EMGT00050000002145,AA,11,1578.1818181818182
Drosophila,EMGT00050000002422,AA,12,1100.3333333333333
Drosophila,EMGT00050000004307,AA,12,623.5833333333334
Drosophila,EMGT00050000000486,AA,11,261.8181818181818
Drosophila,EMGT00050000002195,AA,12,2096.6666666666665
Drosophila,EMGT00050000001684,AA,11,831.6363636363636
Drosophila,EMGT00050000003917,AA,9,1670.2222222222222
Drosophila,EMGT00050000008271,AA,86,170.8139534883721
Drosophila,EMGT00050000004784,AA,11,625.2727272727273
Drosophila,EMGT00050000002326,AA,11,545.1818181818181
Drosophila,EMGT00050000001437,AA,12,1417.9166666666667
Drosophila,EMGT00050000003959,AA,7,318.2857142857143
Drosophila,EMGT00050000006995,AA,10,272.6
Drosophila,EMGT00050000000850,AA,11,242.9090909090909
Drosophila,EMGT00050000002059,AA,11,687.3636363636364
Drosophila,EMGT00050000001748,AA,11,431.6363636363636
Drosophila,EMGT00050000001385,AA,11,605
Drosophila,EMGT00050000002340,AA,12,350.6666666666667
Drosophila,EMGT00050000004805,AA,15,678.4
Drosophila,EMGT00050000003076,AA,11,497.09090909090907
Drosophila,EMGT00050000001565,AA,9,1356.111111111111
Drosophila,EMGT00050000000880,AA,12,769
Drosophila,EMGT00050000009408,AA,11,256
Drosophila,EMGT00050000002089,AA,11,376.54545454545456
Drosophila,EMGT00050000004102,AA,12,1127.75
Drosophila,EMGT00050000004698,AA,9,287.55555555555554
Drosophila,EMGT00050000003192,AA,12,818.75
Drosophila,EMGT00050000000683,AA,12,409.5
Drosophila,EMGT00050000008074,AA,12,250.16666666666666
Drosophila,EMGT00050000001632,AA,10,1191.8
Drosophila,EMGT00050000000806,AA,10,1180.3
Drosophila,EMGT00050000000848,AA,10,601.6
Drosophila,EMGT00050000000362,AA,11,2242.5454545454545
Drosophila,EMGT00050000008241,AA,19,507.42105263157896
Drosophila,EMGT00050000000898,AA,10,703.6
Drosophila,EMGT00050000002091,AA,11,703.2727272727273
Drosophila,EMGT00050000001533,AA,12,820.5
Drosophila,EMGT00050000003020,AA,15,562.2666666666667
Drosophila,EMGT00050000002222,AA,8,455.5
Drosophila,EMGT00050000003547,AA,11,750.2727272727273
Drosophila,EMGT00050000004764,AA,11,1691.2727272727273
Drosophila,EMGT00050000004132,AA,10,3305.7
Drosophila,EMGT00050000000719,AA,13,822
Drosophila,EMGT00050000002723,AA,12,937.75
Drosophila,EMGT00050000001032,AA,12,1011.4166666666666
Drosophila,EMGT00050000002244,AA,12,506.25
Drosophila,EMGT00050000001365,AA,11,728.6363636363636
Drosophila,EMGT00050000002474,AA,10,1444.9
Drosophila,EMGT00050000004265,AA,7,693.1428571428571
Drosophila,EMGT00050000008170,AA,11,305.1818181818182
Drosophila,EMGT00050000007127,AA,12,564.0833333333334
Drosophila,EMGT00050000002294,AA,11,656.0909090909091
Drosophila,EMGT00050000000860,AA,12,853.4166666666666
Drosophila,EMGT00050000001736,AA,7,1074.5714285714287
Drosophila,EMGT00050000000053,AA,10,1327.9
Drosophila,EMGT00050000002617,AA,10,378.2
Drosophila,EMGT00050000000663,AA,11,507.1818181818182
Drosophila,EMGT00050000003941,AA,12,827
Drosophila,EMGT00050000007946,AA,10,696.2
Drosophila,EMGT00050000009320,AA,66,404.45454545454544
Drosophila,EMGT00050000000528,AA,12,722.25
Drosophila,EMGT00050000003239,AA,8,473.75
Drosophila,EMGT00050000004303,AA,11,859.4545454545455
Drosophila,EMGT00050000003393,AA,10,901.5
Drosophila,EMGT00050000009077,AA,8,1590.625
Drosophila,EMGT00050000003447,AA,13,153.76923076923077
Drosophila,EMGT00050000000356,AA,9,1067.888888888889
Drosophila,EMGT00050000001433,AA,9,563
Drosophila,EMGT00050000000631,AA,11,908.0909090909091
Drosophila,EMGT00050000001060,AA,8,2492.625
Drosophila,EMGT00050000001507,AA,12,430
Drosophila,EMGT00050000003869,AA,8,219
Drosophila,EMGT00050000004160,AA,46,355.5
Drosophila,EMGT00050000009424,AA,11,674.8181818181819
Drosophila,EMGT00050000001549,AA,12,897
Drosophila,EMGT00050000004750,AA,37,277.4054054054054
Drosophila,EMGT00050000007526,AA,11,350.27272727272725
Drosophila,EMGT00050000001650,AA,14,276.2857142857143
Drosophila,EMGT00050000000763,AA,10,3374.4
Drosophila,EMGT00050000004461,AA,12,574.8333333333334
Drosophila,EMGT00050000001048,AA,12,1970.4166666666667
Drosophila,EMGT00050000004106,AA,6,258
Drosophila,EMGT00050000002394,AA,8,385.375
Drosophila,EMGT00050000000687,AA,12,1277.6666666666667
Drosophila,EMGT00050000001485,AA,11,599.7272727272727
Drosophila,EMGT00050000007540,AA,8,815.75
Drosophila,EMGT00050000000500,AA,10,940.5
Drosophila,EMGT00050000005167,AA,11,1152.6363636363637
Drosophila,EMGT00050000008144,AA,62,187.06451612903226
Drosophila,EMGT00050000007244,AA,10,460.3
Drosophila,EMGT00050000000619,AA,11,1147.1818181818182
Drosophila,EMGT00050000003108,AA,20,236.45
Drosophila,EMGT00050000005230,AA,11,905.5454545454545
Drosophila,EMGT00050000000657,AA,10,596.1
Drosophila,EMGT00050000004801,AA,11,596.4545454545455
Drosophila,EMGT00050000004962,AA,9,1342.888888888889
Drosophila,EMGT00050000001051,AA,27,670.9629629629629
Drosophila,EMGT00050000003542,AA,11,384.45454545454544
Drosophila,EMGT00050000004685,AA,12,560.3333333333334
Drosophila,EMGT00050000001536,AA,10,1337.6
Drosophila,EMGT00050000002227,AA,21,652.1904761904761
Drosophila,EMGT00050000000587,AA,11,578.2727272727273
Drosophila,EMGT00050000009415,AA,10,1348.7
Drosophila,EMGT00050000009225,AA,23,661
Drosophila,EMGT00050000007843,AA,36,266.19444444444446
Drosophila,EMGT00050000001986,AA,9,616.7777777777778
Drosophila,EMGT00050000000557,AA,10,208.8
Drosophila,EMGT00050000004655,AA,8,536.875
Drosophila,EMGT00050000001956,AA,9,335.77777777777777
Drosophila,EMGT00050000005229,AA,10,1339.8
Drosophila,EMGT00050000000367,AA,12,2730.6666666666665
Drosophila,EMGT00050000002674,AA,10,2225.2
Drosophila,EMGT00050000002313,AA,11,673.5454545454545
Drosophila,EMGT00050000007391,AA,12,1526.5
Drosophila,EMGT00050000002022,AA,11,723.9090909090909
Drosophila,EMGT00050000001733,AA,12,816.5833333333334
Drosophila,EMGT00050000002291,AA,10,1570.8
Drosophila,EMGT00050000005156,AA,12,468.4166666666667
Drosophila,EMGT00050000000018,AA,10,306.2
Drosophila,EMGT00050000008175,AA,11,666
Drosophila,EMGT00050000003944,AA,11,985.0909090909091
Drosophila,EMGT00050000001699,AA,11,723.3636363636364
Drosophila,EMGT00050000000301,AA,12,708.75
Drosophila,EMGT00050000002612,AA,12,953.5
Drosophila,EMGT00050000002241,AA,29,405
Drosophila,EMGT00050000007668,AA,11,795.4545454545455
Drosophila,EMGT00050000002158,AA,9,271.8888888888889
Drosophila,EMGT00050000005505,AA,12,159
Drosophila,EMGT00050000000162,AA,11,1714.4545454545455
Drosophila,EMGT00050000002471,AA,9,1908.111111111111
Drosophila,EMGT00050000004398,AA,10,869.2
Drosophila,EMGT00050000003538,AA,10,870.9
Drosophila,EMGT00050000004165,AA,11,707.9090909090909
Drosophila,EMGT00050000001502,AA,11,709.4545454545455
Drosophila,EMGT00050000001065,AA,9,2421.4444444444443
Drosophila,EMGT00050000006888,AA,13,247.3846153846154
Drosophila,EMGT00050000003492,AA,11,532.5454545454545
Drosophila,EMGT00050000000383,AA,10,1419.1
Drosophila,EMGT00050000004661,AA,10,2351.9
Drosophila,EMGT00050000003958,AA,11,2251.909090909091
Drosophila,EMGT00050000000634,AA,9,1349.888888888889
Drosophila,EMGT00050000009072,AA,10,315.7
Drosophila,EMGT00050000001478,AA,11,964.6363636363636
Drosophila,EMGT00050000000487,AA,10,990.2
Drosophila,EMGT00050000005405,AA,10,951.4
Drosophila,EMGT00050000001749,AA,11,479.54545454545456
Drosophila,EMGT00050000002058,AA,22,405.09090909090907
Drosophila,EMGT00050000005162,AA,10,1561.3
Drosophila,EMGT00050000004649,AA,12,919.75
Drosophila,EMGT00050000000505,AA,18,399.6111111111111
Drosophila,EMGT00050000002626,AA,11,427.54545454545456
Drosophila,EMGT00050000000652,AA,11,1698.7272727272727
Drosophila,EMGT00050000002341,AA,11,731.2727272727273
Drosophila,EMGT00050000001450,AA,12,662.25
Drosophila,EMGT00050000002495,AA,45,492.02222222222224
Drosophila,EMGT00050000000186,AA,58,138.81034482758622
Drosophila,EMGT00050000001384,AA,8,920.625
Drosophila,EMGT00050000008216,AA,17,414.47058823529414
Drosophila,EMGT00050000004103,AA,11,1197.1818181818182
Drosophila,EMGT00050000003510,AA,12,362.25
Drosophila,EMGT00050000001799,AA,11,568.3636363636364
Drosophila,EMGT00050000002088,AA,10,442.5
Drosophila,EMGT00050000001564,AA,11,578.9090909090909
Drosophila,EMGT00050000003077,AA,12,607.4166666666666
Drosophila,EMGT00050000000156,AA,58,292.7413793103448
Drosophila,EMGT00050000007291,AA,26,989.5384615384615
Drosophila,EMGT00050000004254,AA,11,845.1818181818181
Drosophila,EMGT00050000003193,AA,11,675
Drosophila,EMGT00050000002315,AA,8,379.75
Drosophila,EMGT00050000002995,AA,11,295.72727272727275
Drosophila,EMGT00050000002672,AA,12,1260.1666666666667
Drosophila,EMGT00050000000361,AA,31,115.80645161290323
Drosophila,EMGT00050000008242,AA,10,804.9
Drosophila,EMGT00050000001950,AA,8,1349.625
Drosophila,EMGT00050000005178,AA,11,1013.9090909090909
Drosophila,EMGT00050000001753,AA,22,510.95454545454544
Drosophila,EMGT00050000002042,AA,11,527.1818181818181
Drosophila,EMGT00050000002176,AA,10,1006.6
Drosophila,EMGT00050000003374,AA,12,530.5
Drosophila,EMGT00050000007845,AA,40,273.775
Drosophila,EMGT00050000004767,AA,10,1235
Drosophila,EMGT00050000003810,AA,13,316.0769230769231
Drosophila,EMGT00050000000581,AA,11,2314.4545454545455
Drosophila,EMGT00050000004157,AA,12,325.3333333333333
Drosophila,EMGT00050000003023,AA,10,822.6
Drosophila,EMGT00050000001601,AA,11,1327.1818181818182
Drosophila,EMGT00050000000403,AA,7,894
Drosophila,EMGT00050000003992,AA,8,165.875
Drosophila,EMGT00050000001366,AA,8,412.25
Drosophila,EMGT00050000000919,AA,12,1327.25
Drosophila,EMGT00050000000164,AA,11,858.0909090909091
Drosophila,EMGT00050000002923,AA,11,494.3636363636364
Drosophila,EMGT00050000004701,AA,9,1113.3333333333333
Drosophila,EMGT00050000001518,AA,6,603.8333333333334
Drosophila,EMGT00050000001031,AA,11,952.9090909090909
Drosophila,EMGT00050000002247,AA,10,656.8
Drosophila,EMGT00050000001556,AA,11,986.5454545454545
Drosophila,EMGT00050000007309,AA,11,548.9090909090909
Drosophila,EMGT00050000000307,AA,12,828.5833333333334
Drosophila,EMGT00050000000660,AA,11,365.27272727272725
Drosophila,EMGT00050000000537,AA,10,827.6
Drosophila,EMGT00050000002608,AA,26,831.7307692307693
Drosophila,EMGT00050000001683,AA,12,356.25
Drosophila,EMGT00050000002192,AA,11,532.4545454545455
Drosophila,EMGT00050000004783,AA,10,1063.9
Drosophila,EMGT00050000000632,AA,10,1133.2
Drosophila,EMGT00050000007138,AA,12,732.3333333333334
Drosophila,EMGT00050000000002,AA,12,684.75
Drosophila,EMGT00050000009190,AA,34,411.6764705882353
Drosophila,EMGT00050000001200,AA,12,515.9166666666666
Drosophila,EMGT00050000007525,AA,12,474.1666666666667
Drosophila,EMGT00050000007796,AA,21,177.23809523809524
Drosophila,EMGT00050000002425,AA,19,501.5263157894737
Drosophila,EMGT00050000000136,AA,10,2308.4
Drosophila,EMGT00050000001063,AA,7,1415.7142857142858
Drosophila,EMGT00050000000706,AA,12,497.25
Drosophila,EMGT00050000003017,AA,23,1077.4782608695652
Drosophila,EMGT00050000007543,AA,12,939.8333333333334
Drosophila,EMGT00050000001486,AA,9,1767.4444444444443
Drosophila,EMGT00050000007024,AA,11,443.54545454545456
Drosophila,EMGT00050000003368,AA,10,555.4
Drosophila,EMGT00050000000150,AA,20,589.65
Drosophila,EMGT00050000001352,AA,9,516.1111111111111
Drosophila,EMGT00050000002959,AA,11,588.1818181818181
Drosophila,EMGT00050000002124,AA,9,1135
Drosophila,EMGT00050000001635,AA,12,638.5833333333334
Drosophila,EMGT00050000000887,AA,9,965.6666666666666
Drosophila,EMGT00050000000760,AA,10,1809.2
Drosophila,EMGT00050000005349,AA,11,444.3636363636364
Drosophila,EMGT00050000004978,AA,9,330.3333333333333
Drosophila,EMGT00050000001382,AA,11,841
Drosophila,EMGT00050000001418,AA,8,2282
Drosophila,EMGT00050000001456,AA,12,1376
Drosophila,EMGT00050000003145,AA,11,378.3636363636364
Drosophila,EMGT00050000002577,AA,10,2032.8
Drosophila,EMGT00050000004328,AA,12,641.4166666666666
Drosophila,EMGT00050000002010,AA,10,429.3
Drosophila,EMGT00050000000857,AA,12,1581.1666666666667
Drosophila,EMGT00050000004762,AA,12,871.5
Drosophila,EMGT00050000001052,AA,12,215.75
Drosophila,EMGT00050000003026,AA,11,846.2727272727273
Drosophila,EMGT00050000000584,AA,11,1061.909090909091
Drosophila,EMGT00050000004066,AA,10,635.7
Drosophila,EMGT00050000000364,AA,12,420.25
Drosophila,EMGT00050000002310,AA,11,842.5454545454545
Drosophila,EMGT00050000002009,AA,11,984.1818181818181
Drosophila,EMGT00050000001082,AA,19,222.94736842105263
Drosophila,EMGT00050000001467,AA,9,545.7777777777778
Drosophila,EMGT00050000002611,AA,11,826.9090909090909
Drosophila,EMGT00050000000302,AA,10,1286.8
